1,3.78,2076,GC,14/07/2012,0.049,0.269,0.271,0.161,0.059,0.174,0.701,0.932,0.047,0.17,0.641,0.108,0.311,0.108,0.128,0.228,0.301,0.567,0.591,0.563,0.703,0.188,0.293,0.129,0.053,0.208,0.146,0.382,0.077,0.128,0.062,0.14,0.099,0.451,0.206,0.394,0.383,0.672,0.585,0.267,0.284,0.588,0.284,0.316,0.416,0.703,0.874,0.997,
1,3.78,2076,GG,14/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.056,0.05,0.219,0.506,0.675,0.794,0.919,0.975,0.519,1.088,1.169,1.175,1.069,0.931,0.738,0.306,0.05,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3.78,2076,CL,15/07/2012,1.231,1.238,1.244,1.263,1.231,0.625,0.413,0.806,0,0.219,0.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075,
1,3.78,2076,GC,15/07/2012,0.643,0.618,0.607,0.871,0.562,0.499,1.22,0.921,0.313,0.157,0.653,0.105,0.052,0.384,0.144,0.255,0.143,0.705,0.158,0.103,0.126,0.137,0.405,0.076,0.19,0.143,0.226,0.145,0.286,0.073,0.109,0.062,0.116,0.396,0.238,0.205,0.986,0.782,0.56,0.203,0.284,0.214,0.455,0.12,0.405,0.65,0.12,0.05,
1,3.78,2076,GG,15/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.019,0.025,0.044,0.188,0.506,0.688,0.794,0.875,0.981,1.069,1.131,1.169,1.175,1.069,0.938,0.775,0.381,0.05,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3.78,2076,CL,16/07/2012,1.25,1.244,1.25,0.506,0.525,0.688,0,0.206,0.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.069,
1,3.78,2076,GC,16/07/2012,0.363,0.05,0.112,0.048,0.111,0.349,0.765,0.653,0.092,0.136,0.914,0.918,0.675,0.387,0.226,0.631,0.07,0.125,0.052,0.37,0.056,0.116,0.065,0.13,0.291,0.127,0.051,0.121,0.053,0.411,0.376,0.116,0.06,0.229,0.217,0.5,0.174,0.303,0.284,0.235,0.499,0.232,0.427,0.15,0.195,0.905,0.122,0.064,
1,3.78,2076,GG,16/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.019,0.025,0.044,0.181,0.506,0.681,0.794,0.881,0.969,1.063,1.125,1.156,1.15,1.038,0.913,0.738,0.369,0.05,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3.78,2076,CL,17/07/2012,1.25,1.231,1.231,0.113,1.263,0.063,0.738,0.281,0,0.738,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075,
1,3.78,2076,GC,17/07/2012,0.098,0.074,0.288,0.14,0.089,0.156,0.723,0.929,0.054,0.162,0.639,0.103,0.296,0.108,0.136,0.205,0.44,0.389,0.066,0.128,0.163,0.311,0.367,0.12,0.059,0.101,0.068,0.339,0.075,0.087,0.081,0.166,0.157,1.45,1.78,0.98,0.31,0.48,0.312,0.238,0.271,0.21,0.49,0.369,0.201,0.718,0.876,1.213,
1,3.78,2076,GG,17/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.019,0.031,0.044,0.194,0.525,0.706,0.813,0.894,1.006,1.1,1.169,1.219,1.206,1.088,0.95,0.763,0.381,0.063,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3.78,2076,CL,18/07/2012,1.238,1.256,1.081,0.294,1.113,0,1.013,0,0,0.619,0.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075,
